School_Name,URL
"Manchester University",https://www.usnews.com/best-colleges/manchester-university-1820
"Mount Vernon Nazarene University",https://www.usnews.com/best-colleges/mount-vernon-nazarene-university-7085
"Northwest Missouri State University",https://www.usnews.com/best-colleges/northwest-missouri-2496
"Pittsburg State University",https://www.usnews.com/best-colleges/pittsburg-state-university-1926
"Spring Arbor University",https://www.usnews.com/best-colleges/spring-arbor-university-2318
"University of Wisconsin--Stout",https://www.usnews.com/best-colleges/university-of-wisconsin-stout-3915
"Evangel University",https://www.usnews.com/best-colleges/evangel-university-2463
"Mount Marty University",https://www.usnews.com/best-colleges/mount-marty-university-3465
"University of Saint Mary",https://www.usnews.com/best-colleges/university-of-saint-mary-1943
"MidAmerica Nazarene University",https://www.usnews.com/best-colleges/midamerica-nazarene-university-7032
"St. Cloud State University",https://www.usnews.com/best-colleges/st-cloud-state-university-2377
"Stephens College",https://www.usnews.com/best-colleges/stephens-college-2512
"Wayne State College",https://www.usnews.com/best-colleges/wayne-state-college-2566
"Saginaw Valley State University",https://www.usnews.com/best-colleges/saginaw-valley-state-university-2314
"Youngstown State University",https://www.usnews.com/best-colleges/youngstown-state-3145
"Concordia University (NE)",https://www.usnews.com/best-colleges/concordia-university-nebraska-2541
"Malone University",https://www.usnews.com/best-colleges/malone-university-3072
"McKendree University",https://www.usnews.com/best-colleges/mckendree-university-1722
"Purdue University--Northwest",https://www.usnews.com/best-colleges/purdue-university-northwest-666998
"Concordia University, St. Paul",https://www.usnews.com/best-colleges/concordia-university-st-paul-2347
"Greenville University",https://www.usnews.com/best-colleges/greenville-university-1684
"Metropolitan State University",https://www.usnews.com/best-colleges/metropolitan-state-university-10374
"Southwest Baptist University",https://www.usnews.com/best-colleges/southwest-baptist-2502
"Southwest Minnesota State University",https://www.usnews.com/best-colleges/southwest-minnesota-state-2375
"Judson University",https://www.usnews.com/best-colleges/judson-university-1700
"Marian University (WI)",https://www.usnews.com/best-colleges/marian-university-3861
"Indiana University East",https://www.usnews.com/best-colleges/indiana-university-east-1811
"Lakeland University",https://www.usnews.com/best-colleges/lakeland-university-3854
"Minot State University",https://www.usnews.com/best-colleges/minot-state-2994
"Ohio Dominican University",https://www.usnews.com/best-colleges/ohio-dominican-university-3035
"Purdue University--Fort Wayne",https://www.usnews.com/best-colleges/purdue-university-fort-wayne-1812
"Shawnee State University",https://www.usnews.com/best-colleges/shawnee-state-university-12748
"Newman University",https://www.usnews.com/best-colleges/newman-university-1939
"University of Wisconsin--Parkside",https://www.usnews.com/best-colleges/university-of-wisconsin-parkside-5015
"Avila University",https://www.usnews.com/best-colleges/avila-university-2449
"Indiana University--Kokomo",https://www.usnews.com/best-colleges/indiana-university-kokomo-1814
"Maranatha Baptist University",https://www.usnews.com/best-colleges/maranatha-baptist-university-23172
"Morningside University",https://www.usnews.com/best-colleges/morningside-university-1879
"Davenport University",https://www.usnews.com/best-colleges/davenport-university-2249
"Friends University",https://www.usnews.com/best-colleges/friends-university-1918
"Lindenwood University",https://www.usnews.com/best-colleges/lindenwood-university-2480
"Lourdes University",https://www.usnews.com/best-colleges/lourdes-college-3069
"University of Jamestown",https://www.usnews.com/best-colleges/jamestown-college-2990
"Concordia University Chicago",https://www.usnews.com/best-colleges/concordia-university-chicago-1666
"Rockford University",https://www.usnews.com/best-colleges/rockford-university-1748
"Graceland University",https://www.usnews.com/best-colleges/graceland-university-1866
"Indiana University--South Bend",https://www.usnews.com/best-colleges/indiana-university-south-bend-1816
"Columbia College Chicago",https://www.usnews.com/best-colleges/columbia-college-chicago-1665
"Missouri Western State University",https://www.usnews.com/best-colleges/missouri-western-state-university-2490
"Crown College",https://www.usnews.com/best-colleges/crown-college-2383
"Indiana University Southeast",https://www.usnews.com/best-colleges/indiana-university-southeast-1817
"University of Wisconsin--Superior",https://www.usnews.com/best-colleges/university-of-wisconsin-superior-3925
"Missouri Southern State University",https://www.usnews.com/best-colleges/missouri-southern-state-university-2488
"Tiffin University",https://www.usnews.com/best-colleges/tiffin-university-3121
"Chadron State College",https://www.usnews.com/best-colleges/chadron-state-college-2539
"Indiana Tech",https://www.usnews.com/best-colleges/indiana-tech-1805
"Indiana University Northwest",https://www.usnews.com/best-colleges/indiana-university-northwest-1815
"Black Hills State University",https://www.usnews.com/best-colleges/black-hills-state-3459
"Midland University",https://www.usnews.com/best-colleges/midland-university-2553
"Baker College",https://www.usnews.com/best-colleges/baker-college-4673
"Bellevue University",https://www.usnews.com/best-colleges/bellevue-university-9743
"Calumet College of St. Joseph",https://www.usnews.com/best-colleges/calumet-college-of-st-joseph-1834
"Chicago State University",https://www.usnews.com/best-colleges/chicago-state-university-1694
"Columbia College",https://www.usnews.com/best-colleges/columbia-college-2456
"Franklin University",https://www.usnews.com/best-colleges/franklin-university-3046
"Governors State University",https://www.usnews.com/best-colleges/governors-state-9145
"Herzing University",https://www.usnews.com/best-colleges/herzing-college-9621
"Lake Erie College",https://www.usnews.com/best-colleges/lake-erie-college-3066
"Missouri Baptist University",https://www.usnews.com/best-colleges/missouri-baptist-university-7540
"Northeastern Illinois University",https://www.usnews.com/best-colleges/northeastern-illinois-university-1693
"Ohio Christian University",https://www.usnews.com/best-colleges/ohio-christian-university-3030
"Park University",https://www.usnews.com/best-colleges/park-university-2498
"Peru State College",https://www.usnews.com/best-colleges/peru-state-college-2559
"Upper Iowa University",https://www.usnews.com/best-colleges/upper-iowa-university-1893
"Waldorf University",https://www.usnews.com/best-colleges/waldorf-university-1895
"Maharishi International University",https://www.usnews.com/best-colleges/maharishi-university-of-management-11113
