School_Name,URL
"Fairmont State University",https://www.usnews.com/best-colleges/fairmont-state-3812
"Thomas More University",https://www.usnews.com/best-colleges/thomas-more-university-2001
"University of West Alabama",https://www.usnews.com/best-colleges/university-of-west-alabama-1024
"South Carolina State University",https://www.usnews.com/best-colleges/south-carolina-state-university-3446
"University of the Virgin Islands",https://www.usnews.com/best-colleges/university-of-the-virgin-islands-3946
"Albany State University",https://www.usnews.com/best-colleges/albany-state-university-1544
"Concord University",https://www.usnews.com/best-colleges/concord-university-athens-3810
"Lindsey Wilson University",https://www.usnews.com/best-colleges/lindsey-wilson-university-1972
"Methodist University",https://www.usnews.com/best-colleges/methodist-university-2946
"Tusculum University",https://www.usnews.com/best-colleges/tusculum-university-3527
"Universidad del Sagrado Corazon",https://www.usnews.com/best-colleges/universidad-del-sagrado-corazon-3937
"Alabama A&M University",https://www.usnews.com/best-colleges/alabama-am-university-1002
"Georgia Southwestern State University",https://www.usnews.com/best-colleges/georgia-southwestern-state-university-1573
"Union Commonwealth University",https://www.usnews.com/best-colleges/union-commonwealth-university-1988
"Coker University",https://www.usnews.com/best-colleges/coker-college-3427
"Greensboro College",https://www.usnews.com/best-colleges/greensboro-college-2930
"Henderson State University",https://www.usnews.com/best-colleges/henderson-state-university-1098
"Louisiana State University--Shreveport",https://www.usnews.com/best-colleges/louisiana-state-university-shreveport-2013
"Cumberland University",https://www.usnews.com/best-colleges/cumberland-university-3485
"Florida National University",https://www.usnews.com/best-colleges/florida-national-university-666987
"Grambling State University",https://www.usnews.com/best-colleges/grambling-state-university-2006
"Louisiana Christian University",https://www.usnews.com/best-colleges/louisiana-college-2007
"Inter American University of Puerto Rico--San German",https://www.usnews.com/best-colleges/inter-american-university-of-puerto-rico-san-german-3938
"University of Holy Cross",https://www.usnews.com/best-colleges/university-of-holy-cross-2023
"West Virginia State University",https://www.usnews.com/best-colleges/west-virginia-state-university-3826
"Wheeling University",https://www.usnews.com/best-colleges/wheeling-university-3831
"Savannah State University",https://www.usnews.com/best-colleges/savannah-state-university-1590
"Middle Georgia State University",https://www.usnews.com/best-colleges/middle-georgia-state-university-7728
"Thomas University",https://www.usnews.com/best-colleges/thomas-university-1555
"Faulkner University",https://www.usnews.com/best-colleges/faulkner-university-1003
"Life University",https://www.usnews.com/best-colleges/life-university-20748
"University of Arkansas--Monticello",https://www.usnews.com/best-colleges/university-of-arkansas-monticello-1085
"Bayamon Central University",https://www.usnews.com/best-colleges/bayamon-central-university-5022
"ECPI University",https://www.usnews.com/best-colleges/ecpi-university-25354
"Inter American University of Puerto Rico--Metropolitan Campus",https://www.usnews.com/best-colleges/inter-american-university-of-puerto-rico-metropolitan-campus-3940
"Mississippi Valley State University",https://www.usnews.com/best-colleges/mississippi-valley-state-university-2424
"Bethel University (TN)",https://www.usnews.com/best-colleges/bethel-university-tennessee-3480
"Bluefield University",https://www.usnews.com/best-colleges/bluefield-university-3703
"Caribbean University",https://www.usnews.com/best-colleges/caribbean-university-12525
"Inter American University of Puerto Rico--Aguadilla",https://www.usnews.com/best-colleges/inter-american-university-of-puerto-rico-aguadilla-3939
"Inter American University of Puerto Rico--Arecibo",https://www.usnews.com/best-colleges/inter-american-university-of-puerto-rico-arecibo-5026
"National University College",https://www.usnews.com/best-colleges/national-university-college-667100
"Salem University",https://www.usnews.com/best-colleges/salem-university-3820
"Shorter University",https://www.usnews.com/best-colleges/shorter-university-1591
"Southern University at New Orleans",https://www.usnews.com/best-colleges/southern-university-at-new-orleans-2026
"Universidad Ana G. Mendez--Carolina Campus",https://www.usnews.com/best-colleges/universidad-ana-g-mendez-carolina-campus-3941
"Universidad Ana G. Mendez--Cupey Campus",https://www.usnews.com/best-colleges/universidad-ana-g-mendez-cupey-campus-25875
"Universidad Politecnica de Puerto Rico",https://www.usnews.com/best-colleges/universidad-politecnica-de-puerto-rico-21000
"Warner University",https://www.usnews.com/best-colleges/warner-university-8848
"South University",https://www.usnews.com/best-colleges/south-university-13039
"Sullivan University",https://www.usnews.com/best-colleges/sullivan-university-4619
