School_Name,URL
"University of Puerto Rico--Bayamon",https://www.usnews.com/best-colleges/university-of-puerto-rico-bayamon-10975
"Benedict College",https://www.usnews.com/best-colleges/benedict-3420
"Webber International University",https://www.usnews.com/best-colleges/webber-international-university-1540
"Inter American University of Puerto Rico--Ponce",https://www.usnews.com/best-colleges/inter-american-university-of-puerto-rico-ponce-5029
"Miles College",https://www.usnews.com/best-colleges/miles-college-1028
"Morris College",https://www.usnews.com/best-colleges/morris-college-3439
"Shaw University",https://www.usnews.com/best-colleges/shaw-university-2962
"University of Puerto Rico--Utuado",https://www.usnews.com/best-colleges/university-of-puerto-rico-utuado-667020
"Arkansas Baptist College",https://www.usnews.com/best-colleges/arkansas-baptist-college-1087
"Brewton-Parker College",https://www.usnews.com/best-colleges/brewtonparker-college-1557
"Caribbean University--Carolina",https://www.usnews.com/best-colleges/caribbean-university-carolina-421606
"Caribbean University--Ponce",https://www.usnews.com/best-colleges/caribbean-university-ponce-875850
"Colegio Universitario de San Juan",https://www.usnews.com/best-colleges/colegio-universitario-de-san-juan-667011
"East Georgia State College",https://www.usnews.com/best-colleges/east-georgia-state-college-666964
"EDP University of Puerto Rico Inc--San Juan",https://www.usnews.com/best-colleges/edp-university-of-puerto-rico-inc-san-juan-667012
"Gordon State College",https://www.usnews.com/best-colleges/gordon-state-college-1575
"Herzing University-Atlanta",https://www.usnews.com/best-colleges/herzing-universityatlanta-415197
"Saint Augustine's University",https://www.usnews.com/best-colleges/saint-augustines-college-2968
"Atlanta Metropolitan State College",https://www.usnews.com/best-colleges/atlanta-metropolitan-state-college-666963
"Broward College",https://www.usnews.com/best-colleges/broward-college-666949
"Bryant & Stratton College -- Virginia Beach",https://www.usnews.com/best-colleges/bryant--stratton-college---virginia-beach-992952
"Chipola College",https://www.usnews.com/best-colleges/chipola-college-1472
"College of Central Florida",https://www.usnews.com/best-colleges/college-of-central-florida-666950
"Daytona State College",https://www.usnews.com/best-colleges/daytona-state-college-1475
"Eastern Florida State College",https://www.usnews.com/best-colleges/eastern-florida-state-college-666948
"Florida Gateway College",https://www.usnews.com/best-colleges/florida-gateway-college-666952
"Florida SouthWestern State College",https://www.usnews.com/best-colleges/edison-state-college-1477
"Florida State College--Jacksonville",https://www.usnews.com/best-colleges/florida-state-college-jacksonville-1484
"Georgia Highlands College",https://www.usnews.com/best-colleges/georgia-highlands-college-667000
"Georgia Military College",https://www.usnews.com/best-colleges/georgia-military-college-667014
"Gulf Coast State College",https://www.usnews.com/best-colleges/gulf-coast-state-college-666951
"Indian River State College",https://www.usnews.com/best-colleges/indian-river-state-college-1493
"Lake-Sumter State College",https://www.usnews.com/best-colleges/lakesumter-state-college-666953
"North Florida College",https://www.usnews.com/best-colleges/north-florida-college-667017
"Northwest Florida State College",https://www.usnews.com/best-colleges/northwest-florida-state-college-1510
"Palm Beach State College",https://www.usnews.com/best-colleges/palm-beach-state-college-666955
"Pasco-Hernando State College",https://www.usnews.com/best-colleges/pascohernando-state-college-667018
"Pensacola State College",https://www.usnews.com/best-colleges/pensacola-state-college-666956
"Polk State College",https://www.usnews.com/best-colleges/polk-state-college-666957
"Potomac State College of West Virginia University",https://www.usnews.com/best-colleges/potomac-state-college-of-west-virginia-university-300609
"Saint Johns River State College",https://www.usnews.com/best-colleges/saint-johns-river-state-college-666959
"Santa Fe College",https://www.usnews.com/best-colleges/santa-fe-college-666958
"Seminole State College of Florida",https://www.usnews.com/best-colleges/seminole-state-college-of-florida-1520
"South Florida State College",https://www.usnews.com/best-colleges/south-florida-state-college-666960
"South Georgia State College",https://www.usnews.com/best-colleges/south-georgia-state-college-666991
"State College of Florida--Manatee-Sarasota",https://www.usnews.com/best-colleges/state-college-of-florida-manateesarasota-666954
"St. Petersburg College",https://www.usnews.com/best-colleges/st-petersburg-college-1528
"Tallahassee Community College",https://www.usnews.com/best-colleges/tallahassee-community-college-667019
"Valencia College",https://www.usnews.com/best-colleges/valencia-college-666961
"West Virginia University--Parkersburg",https://www.usnews.com/best-colleges/west-virginia-university-parkersburg-3828
