School_Name,URL
"Skagit Valley College",https://www.usnews.com/best-colleges/skagit-valley-college-667057
"Solano Community College",https://www.usnews.com/best-colleges/solano-community-college-667059
"South Seattle College",https://www.usnews.com/best-colleges/south-seattle-college-9706
"Spokane Community College",https://www.usnews.com/best-colleges/spokane-community-college-667060
"Spokane Falls Community College",https://www.usnews.com/best-colleges/spokane-falls-community-college-667061
"Tacoma Community College",https://www.usnews.com/best-colleges/tacoma-community-college-667062
"Truckee Meadows Community College",https://www.usnews.com/best-colleges/truckee-meadows-community-college-386486
"Tyler Junior College",https://www.usnews.com/best-colleges/tyler-junior-college-667063
"University of Hawaii--Maui College",https://www.usnews.com/best-colleges/university-of-hawaii-maui-college-1615
"Wade College",https://www.usnews.com/best-colleges/wade-college-666977
"Wenatchee Valley College",https://www.usnews.com/best-colleges/wenatchee-valley-college-667064
"Western Nevada College",https://www.usnews.com/best-colleges/western-nevada-college-10363
"West Los Angeles College",https://www.usnews.com/best-colleges/west-los-angeles-college-667065
"Whatcom Community College",https://www.usnews.com/best-colleges/whatcom-community-college-667066
"Yakima Valley College",https://www.usnews.com/best-colleges/yakima-valley-college-667067
