School_Name,URL
"Juniata College",https://www.usnews.com/best-colleges/juniata-college-3279
"Washington College",https://www.usnews.com/best-colleges/washington-college-maryland-2108
"Whittier College",https://www.usnews.com/best-colleges/whittier-college-1342
"Augustana College",https://www.usnews.com/best-colleges/augustana-college-1633
"Hendrix College",https://www.usnews.com/best-colleges/hendrix-college-1099
"Lewis & Clark College",https://www.usnews.com/best-colleges/lewis--clark-college-3197
"Lycoming College",https://www.usnews.com/best-colleges/lycoming-college-3293
"Morehouse College",https://www.usnews.com/best-colleges/morehouse-college-1582
"Randolph-Macon College",https://www.usnews.com/best-colleges/randolph-macon-college-3733
"Saint Anselm College",https://www.usnews.com/best-colleges/st-anselm-college-2587
"St. John's College (NM)",https://www.usnews.com/best-colleges/st-johns-college-new-mexico-2093
"St. Mary's College of Maryland",https://www.usnews.com/best-colleges/st-marys-college-2095
"Susquehanna University",https://www.usnews.com/best-colleges/susquehanna-university-3369
"University of Puget Sound",https://www.usnews.com/best-colleges/university-of-puget-sound-3797
"Hampden-Sydney College",https://www.usnews.com/best-colleges/hampden-sydney-3713
"Patrick Henry College",https://www.usnews.com/best-colleges/patrick-henry-college-252644
"Sarah Lawrence College",https://www.usnews.com/best-colleges/sarah-lawrence-2813
"Transylvania University",https://www.usnews.com/best-colleges/transylvania-university-1987
"Illinois College",https://www.usnews.com/best-colleges/illinois-college-1688
"Linfield University",https://www.usnews.com/best-colleges/linfield-university-3198
"Luther College",https://www.usnews.com/best-colleges/luther-college-1874
"St. Norbert College",https://www.usnews.com/best-colleges/st-norbert-college-3892
"Hanover College",https://www.usnews.com/best-colleges/hanover-college-1801
"Massachusetts College of Liberal Arts",https://www.usnews.com/best-colleges/mcla-2187
"Meredith College",https://www.usnews.com/best-colleges/meredith-college-2945
"Saint Michael's College",https://www.usnews.com/best-colleges/saint-michaels-college-3694
"University of Minnesota-Morris",https://www.usnews.com/best-colleges/university-of-minnesotamorris-2389
"Westmont College",https://www.usnews.com/best-colleges/westmont-college-1341
"Bennington College",https://www.usnews.com/best-colleges/bennington-college-3682
"Cornell College",https://www.usnews.com/best-colleges/cornell-college-1856
"Ohio Wesleyan University",https://www.usnews.com/best-colleges/ohio-wesleyan-university-3109
"Saint Vincent College",https://www.usnews.com/best-colleges/saint-vincent-college-3368
"Westminster College (PA)",https://www.usnews.com/best-colleges/westminster-college-pennsylvania-3392
"Coe College",https://www.usnews.com/best-colleges/coe-college-1854
"College of the Atlantic",https://www.usnews.com/best-colleges/college-of-the-atlantic-11385
"Covenant College",https://www.usnews.com/best-colleges/covenant-college-3484
"Goucher College",https://www.usnews.com/best-colleges/goucher-college-2073
"Roanoke College",https://www.usnews.com/best-colleges/roanoke-college-3736
"Albion College",https://www.usnews.com/best-colleges/albion-college-2235
"Central College",https://www.usnews.com/best-colleges/central-college-1850
"Purchase College--SUNY",https://www.usnews.com/best-colleges/suny-purchase-6791
"University of Mary Washington",https://www.usnews.com/best-colleges/university-of-mary-washington-3746
"Claflin University",https://www.usnews.com/best-colleges/claflin-university-3424
"Concordia College--Moorhead",https://www.usnews.com/best-colleges/concordia-college-moorhead-2346
"Eckerd College",https://www.usnews.com/best-colleges/eckerd-college-1487
"Emmanuel College",https://www.usnews.com/best-colleges/emmanuel-college--massachusetts-2147
"Hollins University",https://www.usnews.com/best-colleges/hollins-university-3715
